id,name,urban_rural,population
041031001,Altura Bata,Urban,1269
041031002,Altura Matanda,Urban,540
041031003,Altura-South,Urban,682
041031004,Ambulong,Urban,6268
041031005,Banadero,Urban,3893
041031006,Bagbag,Urban,2905
041031007,Bagumbayan,Urban,5627
041031008,Balele,Urban,6964
041031010,Banjo East,Urban,2923
041031011,Banjo Laurel (Banjo West),Urban,2393
041031013,Bilog-bilog,Urban,4615
041031014,Boot,Urban,5528
041031015,Cale,Urban,3312
041031016,Darasa,Urban,15610
041031017,Pagaspas,Urban,3041
041031018,Gonzales,Urban,1701
041031019,Hidalgo,Urban,993
041031020,Janopol,Urban,2546
041031021,Janopol Oriental,Urban,2968
041031022,Laurel,Urban,1295
041031023,Luyos,Urban,1349
041031024,Mabini,Urban,2383
041031025,Malaking Pulo,Urban,3617
041031026,Maria Paz,Urban,2448
041031027,Maugat,Urban,1851
041031028,Montaña (Ik-ik),Urban,1367
041031029,Natatas,Urban,4700
041031030,Pantay Matanda,Urban,4326
041031031,Pantay Bata,Urban,2270
041031032,Poblacion Barangay 1,Urban,1844
041031033,Poblacion Barangay 2,Urban,1067
041031034,Poblacion Barangay 3,Urban,4337
041031035,Poblacion Barangay 4,Urban,4706
041031036,Poblacion Barangay 5,Urban,1188
041031037,Poblacion Barangay 6,Urban,3179
041031038,Poblacion Barangay 7,Urban,3745
041031039,Sala,Urban,1833
041031040,Sambat,Urban,3527
041031041,San Jose,Urban,1029
041031042,Santol (Doña Jacoba Garcia),Urban,427
041031043,Santor,Urban,4008
041031044,Sulpoc,Urban,1963
041031045,Suplang,Urban,1254
041031046,Talaga,Urban,4021
041031047,Tinurik,Urban,4917
041031048,Trapiche,Urban,6361
041031049,Ulango,Urban,2146
041031050,Wawa,Urban,1457
